,chi_x,t_x,chi_1,t_1,chi_2,t_2,chi_3,t_3,chi_4,t_4,chi_5,t_5,chi_6,t_6,chi_7,t_7,chi_8,t_8,chi_9,t_9,chi_10,t_10,chi_11,t_11,chi_12,t_12,chi_13,t_13,chi_14,t_14
91,35.55666666666667,15.686274509803923,1.2717960785030676e-09,0.001288395153390735,9.504689639373698e-09,0.00025595697618382236,4.522082923130743e-08,5.3328184593787875e-05,1.6897754063866516e-07,1.213595948017063e-05,5.359673171226178e-07,2.9985783918299805e-06,1.5020695216605348e-06,7.964638008149835e-07,3.8114422478313074e-06,2.2540039237319042e-07,8.90143088197384e-06,6.746379761928997e-08,1.9360311646484082e-05,2.1226496143380447e-08,3.956315134083957e-05,6.9855145283559826e-09,7.648757197520211e-05,2.394475075157829e-09,0.00014067337845091182,8.518731098271638e-10,0.0002472402818968129,3.136004374815152e-10,0.00041682303553774346,1.191461086659011e-10
92,35.96060606060606,16.07843137254902,1.0333564999068747e-09,0.001226552277647055,7.766469039978223e-09,0.0002378200737868982,3.716012601331794e-08,4.836883457339551e-05,1.3964346681427482e-07,1.0747117199088818e-05,4.454335509091346e-07,2.5931230298326954e-06,1.2554159247613622e-06,6.727341438927677e-07,3.203612090084062e-06,1.8598621245695142e-07,7.524252918759148e-06,5.439056266577302e-08,1.6457690334643957e-05,1.6723797364056904e-08,3.3822086888982855e-05,5.379415074606092e-09,6.575872431017507e-05,1.8026127057674886e-09,0.00012162627427623041,6.270425240159569e-10,0.00021497487090601887,2.257368210254433e-10,0.0003644795446555619,8.388457717198725e-11
93,36.36454545454546,16.470588235294116,8.39673157960027e-10,0.0011690523085452294,6.346134764786982e-09,0.00022135409799553193,3.053433271959933e-08,4.3971658542588946e-05,1.1538715305738338e-07,9.544287329116385e-06,3.7012237670202744e-07,2.2500606417100026e-06,1.0490003430564521e-06,5.704382006011158e-07,2.69186639826505e-06,1.5413935555148038e-07,6.357736776151698e-06,4.406530858443284e-08,1.3984071142467556e-05,1.3247095168291193e-08,2.889952599805044e-05,4.166818120117277e-09,5.650271007776203e-05,1.365608161412823e-09,0.00010509181267709253,4.6466991178903933e-10,0.0001867904880843439,1.6366009027907944e-10,0.00031846799991639167,5.95091196183723e-11
94,36.76848484848485,16.862745098039213,6.823342322057004e-10,0.0011154983811178375,5.1855516638936914e-09,0.00020637128911325358,2.5088395878457843e-08,4.006203776204881e-05,9.533243889245515e-08,8.499104663946114e-06,3.0748743457662257e-07,1.958680633282691e-06,8.763073337465863e-07,4.854977809748784e-07,2.261169415866003e-06,1.2828332383006655e-07,5.370082153912923e-06,3.586737150296533e-08,1.1877110486732353e-05,1.0547190805228134e-08,2.4681223038908275e-05,3.2456429380921987e-09,4.852259521946663e-05,1.0408024252510732e-09,9.074911753481749e-05,3.4657561521485537e-10,0.0001621911188305563,1.1947363727164252e-10,0.00027805896275769196,4.2525810357499634e-11
95,37.17242424242424,17.254901960784316,5.545111197373365e-10,0.0010655379001623417,4.237216361700339e-09,0.00019270860668895836,2.0612522590018005e-08,3.6576635539016084e-05,7.875380210203311e-08,7.588031180297926e-06,2.5540581147423425e-07,1.7102926224339465e-06,7.318674356101725e-07,4.1467695061191376e-07,1.8988106356201692e-06,1.0719463265005998e-07,4.534214467619415e-06,2.9325556783592365e-08,1.0083342071900018e-05,8.438989565558481e-09,2.1068467974560818e-05,2.5416968056429246e-09,4.1646918808683644e-05,7.978522201024335e-10,7.831660296883036e-05,2.6010249378136315e-10,0.00014073790312238045,8.77953546059444e-11,0.0002426014992319053,3.0603068864391374e-11
96,37.57636363636364,17.647058823529413,4.5065998945396374e-10,0.0010188567500705016,3.462312914722715e-09,0.00018022402037825525,1.6934163640081997e-08,3.3461492698836445e-05,6.505056455324927e-08,6.791453064080501e-06,2.121080969391358e-07,1.497812690613586e-06,6.110909171009099e-07,3.553950041437731e-07,1.5940501961604078e-06,8.991850282244249e-08,3.827095752643797e-06,2.4080005670491494e-08,8.556944260791463e-06,6.784130220486706e-09,1.7976042709065748e-05,2.000688278849829e-09,3.5726538795510564e-05,6.150183820388661e-10,6.754743175786593e-05,1.9637109126528009e-10,0.00012204303756806905,6.492752913197392e-11,0.00021151557153633525,2.2171903772085294e-11
97,37.980303030303034,18.03921568627451,3.662796913419033e-10,0.0009751743684212854,2.8291240513017448e-09,0.00016879342253175373,1.3911413671011418e-08,3.0670476602171536e-05,5.37254943893794e-08,6.092961209102342e-06,1.761199022683044e-07,1.3154407723975892e-06,5.101276393403677e-07,3.0558374546021915e-07,1.3378174515635092e-06,7.57058892574335e-08,3.2291337210467223e-06,1.9854312752188505e-08,7.258673172801401e-06,5.4785498897938405e-09,1.533043465634056e-05,1.582628684443072e-09,3.0631845188992014e-05,4.76617899740033e-10,5.8225455383407414e-05,1.4910645507672805e-10,0.0001057642511504773,4.831009709771082e-11,0.0001842850366282669,1.6167958396448744e-11
98,38.38424242424243,18.431372549019606,2.9771535923361777e-10,0.0009342395392964348,2.3117329642907238e-09,0.0001583080478528767,1.1427578522243677e-08,2.8164012390883357e-05,4.436705926072373e-08,5.47877507945515e-06,1.4621298143995547e-07,1.158407758961752e-06,4.257489895785877e-07,2.635779488040294e-07,1.1224549050324996e-06,6.396615501701942e-08,2.723675404643466e-06,1.6435004228752622e-08,6.154940169292501e-06,4.44351984131333e-09,1.3068277127097657e-05,1.2578787526879834e-09,2.6250301729425683e-05,3.712612265680663e-10,5.0161591731369866e-05,1.1384291196337035e-10,9.159981320834421e-05,3.6157477949188155e-11,0.00016045122478356482,1.1863586473641335e-11
99,38.78818181818182,18.823529411764703,2.4199906673314264e-10,0.0008958267887224098,1.888962520300037e-09,0.0001486723084557588,9.386703800275468e-09,2.5908040629477813e-05,3.6634710842564396e-08,4.937279187034209e-06,1.2136439122616774e-07,1.0227762311953697e-06,3.552484562544754e-07,2.2803082012583534e-07,9.415008146267061e-07,5.423129217922137e-08,2.2965736186378344e-06,1.3656338095981676e-08,5.217014968529575e-06,3.61913999649049e-09,1.1134989384820503e-05,1.0043371615796964e-09,2.2484280571944526e-05,2.9062375026855647e-10,4.3190599280194166e-05,8.738082107741796e-11,7.928403298869093e-05,2.7215375785397826e-11,0.0001396070681430337,8.757605004348441e-12
100,39.192121212121215,19.215686274509807,1.9672053315146684e-10,0.0008597332858055593,1.5435084666853076e-09,0.0001398019706788688,7.709894980185446e-09,2.387315740278254e-05,3.024668545913289e-08,4.458648479140627e-06,1.0072237953205075e-07,9.052826745798514e-07,2.9635794069481025e-07,1.9784840524070485e-07,7.895047414786805e-07,4.612871775473849e-08,1.9358160556476084e-06,1.1388977550195893e-08,4.42033793222527e-06,2.959587265467235e-09,9.48359218716392e-06,8.054275122792326e-10,1.9249157782034455e-05,2.285834025409983e-10,3.7168209452565406e-05,6.741266710601088e-11,6.858321136588557e-05,2.0596636134456937e-11,0.00012139174750853789,6.502319484194865e-12
101,39.59606060606061,19.607843137254903,1.599222025402158e-10,0.0008257761701454912,1.2612311579113878e-09,0.00013162261421688514,6.332289224037122e-09,2.203390211738475e-05,2.4969892683455576e-08,4.034544262623509e-06,8.357790263002592e-08,8.032119480455606e-07,2.471773460052346e-07,1.7213843785839208e-07,6.618711395731874e-07,3.936047590428049e-08,1.631208195478079e-06,9.531501196260595e-09,3.7439271079917625e-06,2.42962331548876e-09,8.0736773211566e-06,6.486475178145901e-10,1.647164051919053e-05,1.8061110034008776e-10,3.1968581652229415e-05,5.2263839452950515e-11,5.9292006934464946e-05,1.5669618973090163e-11,0.00010548582471595582,4.854837967587783e-12
102,40.0,20.0,1.3001409344135943e-10,0.0007937902398598273,1.0305768112192806e-09,0.0001240683253865215,5.200563737654403e-09,2.0368165388191246e-05,2.0611536224385603e-08,3.657866349659307e-06,6.93408498353918e-08,7.142969583123891e-07,2.061153622438555e-07,1.5017025216488752e-07,5.547267986831345e-07,3.36872538179281e-08,1.374102414959039e-06,8.004003688365933e-09,3.1698674210464807e-06,2.002012593486804e-09,6.87051207479519e-06,5.245167680439586e-10,1.4088299649095453e-05,1.433370230046097e-10,2.7482048299180768e-05,4.07116632622012e-11,5.1230180542165435e-05,1.1981730099717056e-11,9.160682766393589e-05,3.6443415388695484e-12
